SLOT_START;GATE_CLOSURE_TIME;total;GERMANY_BLOCK_DEMAND_[MW];GERMANY_BLOCK_EXPORT_LIMIT_[MW];GERMANY_BLOCK_CORE_PORTION_[MW];BELGIUM_BLOCK_DEMAND_[MW];BELGIUM_BLOCK_EXPORT_LIMIT_[MW];BELGIUM_BLOCK_CORE_PORTION_[MW];FRANCE_BLOCK_DEMAND_[MW];FRANCE_BLOCK_EXPORT_LIMIT_[MW];FRANCE_BLOCK_CORE_PORTION_[MW];NETHERLANDS_BLOCK_DEMAND_[MW];NETHERLANDS_BLOCK_EXPORT_LIMIT_[MW];NETHERLANDS_BLOCK_CORE_PORTION_[MW];AUSTRIA_BLOCK_DEMAND_[MW];AUSTRIA_BLOCK_EXPORT_LIMIT_[MW];AUSTRIA_BLOCK_CORE_PORTION_[MW];SWITZERLAND_BLOCK_DEMAND_[MW];SWITZERLAND_BLOCK_EXPORT_LIMIT_[MW];SWITZERLAND_BLOCK_CORE_PORTION_[MW];SLOVENIA_BLOCK_DEMAND_[MW];SLOVENIA_BLOCK_EXPORT_LIMIT_[MW];SLOVENIA_BLOCK_CORE_PORTION_[MW];DENMARK_BLOCK_DEMAND_[MW];DENMARK_BLOCK_EXPORT_LIMIT_[MW];DENMARK_BLOCK_CORE_PORTION_[MW]
2020-12-20 19:00:00+00:00;2020-12-19 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-20 23:00:00+00:00;2020-12-20 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-21 03:00:00+00:00;2020-12-20 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-21 07:00:00+00:00;2020-12-20 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-21 11:00:00+00:00;2020-12-20 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-21 15:00:00+00:00;2020-12-20 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-21 19:00:00+00:00;2020-12-20 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-21 23:00:00+00:00;2020-12-21 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-22 03:00:00+00:00;2020-12-21 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-22 07:00:00+00:00;2020-12-21 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-22 11:00:00+00:00;2020-12-21 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-22 15:00:00+00:00;2020-12-21 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-22 19:00:00+00:00;2020-12-21 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-22 23:00:00+00:00;2020-12-22 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-23 03:00:00+00:00;2020-12-22 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-23 07:00:00+00:00;2020-12-22 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-23 11:00:00+00:00;2020-12-22 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-23 15:00:00+00:00;2020-12-22 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-23 19:00:00+00:00;2020-12-22 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-23 23:00:00+00:00;2020-12-23 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-24 03:00:00+00:00;2020-12-23 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-24 07:00:00+00:00;2020-12-23 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-24 11:00:00+00:00;2020-12-23 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-24 15:00:00+00:00;2020-12-23 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-24 19:00:00+00:00;2020-12-23 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-24 23:00:00+00:00;2020-12-24 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-25 03:00:00+00:00;2020-12-24 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-25 07:00:00+00:00;2020-12-24 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-25 11:00:00+00:00;2020-12-24 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-25 15:00:00+00:00;2020-12-24 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-25 19:00:00+00:00;2020-12-24 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-25 23:00:00+00:00;2020-12-25 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-26 03:00:00+00:00;2020-12-25 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-26 07:00:00+00:00;2020-12-25 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-26 11:00:00+00:00;2020-12-25 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-26 15:00:00+00:00;2020-12-25 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-26 19:00:00+00:00;2020-12-25 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-26 23:00:00+00:00;2020-12-26 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-27 03:00:00+00:00;2020-12-26 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-27 07:00:00+00:00;2020-12-26 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-27 11:00:00+00:00;2020-12-26 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-27 15:00:00+00:00;2020-12-26 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-27 19:00:00+00:00;2020-12-26 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-27 23:00:00+00:00;2020-12-27 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-28 03:00:00+00:00;2020-12-27 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-28 07:00:00+00:00;2020-12-27 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-28 11:00:00+00:00;2020-12-27 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-28 15:00:00+00:00;2020-12-27 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-28 19:00:00+00:00;2020-12-27 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-28 23:00:00+00:00;2020-12-28 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-29 03:00:00+00:00;2020-12-28 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-29 07:00:00+00:00;2020-12-28 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-29 11:00:00+00:00;2020-12-28 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-29 15:00:00+00:00;2020-12-28 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-29 19:00:00+00:00;2020-12-28 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-29 23:00:00+00:00;2020-12-29 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-30 03:00:00+00:00;2020-12-29 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-30 07:00:00+00:00;2020-12-29 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-30 11:00:00+00:00;2020-12-29 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-30 15:00:00+00:00;2020-12-29 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-30 19:00:00+00:00;2020-12-29 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-30 23:00:00+00:00;2020-12-30 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-31 03:00:00+00:00;2020-12-30 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-31 07:00:00+00:00;2020-12-30 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-31 11:00:00+00:00;2020-12-30 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-31 15:00:00+00:00;2020-12-30 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-31 19:00:00+00:00;2020-12-30 07:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-12-31 23:00:00+00:00;2020-12-31 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-01 03:00:00+00:00;2020-12-31 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-01 07:00:00+00:00;2020-12-31 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-01 11:00:00+00:00;2020-12-31 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-01 15:00:00+00:00;2020-12-31 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-01 19:00:00+00:00;2020-12-31 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-01 23:00:00+00:00;2021-01-01 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-02 03:00:00+00:00;2021-01-01 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-02 07:00:00+00:00;2021-01-01 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-02 11:00:00+00:00;2021-01-01 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-02 15:00:00+00:00;2021-01-01 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-02 19:00:00+00:00;2021-01-01 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-02 23:00:00+00:00;2021-01-02 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-03 03:00:00+00:00;2021-01-02 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-03 07:00:00+00:00;2021-01-02 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-03 11:00:00+00:00;2021-01-02 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-03 15:00:00+00:00;2021-01-02 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-03 19:00:00+00:00;2021-01-02 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-03 23:00:00+00:00;2021-01-03 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-04 03:00:00+00:00;2021-01-03 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-04 07:00:00+00:00;2021-01-03 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-04 11:00:00+00:00;2021-01-03 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-04 15:00:00+00:00;2021-01-03 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-04 19:00:00+00:00;2021-01-03 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-04 23:00:00+00:00;2021-01-04 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-05 03:00:00+00:00;2021-01-04 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-05 07:00:00+00:00;2021-01-04 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-05 11:00:00+00:00;2021-01-04 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-05 15:00:00+00:00;2021-01-04 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-05 19:00:00+00:00;2021-01-04 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-05 23:00:00+00:00;2021-01-05 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-06 03:00:00+00:00;2021-01-05 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-06 07:00:00+00:00;2021-01-05 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-06 11:00:00+00:00;2021-01-05 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-06 15:00:00+00:00;2021-01-05 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-06 19:00:00+00:00;2021-01-05 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-06 23:00:00+00:00;2021-01-06 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-07 03:00:00+00:00;2021-01-06 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-07 07:00:00+00:00;2021-01-06 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-07 11:00:00+00:00;2021-01-06 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-07 15:00:00+00:00;2021-01-06 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-07 19:00:00+00:00;2021-01-06 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-07 23:00:00+00:00;2021-01-07 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-08 03:00:00+00:00;2021-01-07 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-08 07:00:00+00:00;2021-01-07 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-08 11:00:00+00:00;2021-01-07 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
2021-01-08 15:00:00+00:00;2021-01-07 07:00:00+00:00;1409.0;562.0;168.0;169.0;87.0;100.0;27.0;508.0;152.0;153.0;114.0;100.0;35.0;71.0;100.0;22.0;67.0;100.0;21.0;;;;;;
