SLOT_START;CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AT_DEMAND_[MW];AT_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AT_IMPORT(-)_EXPORT(+)_[MW];BE_DEMAND_[MW];BE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];BE_IMPORT(-)_EXPORT(+)_[MW];CH_DEMAND_[MW];CH_SETTLEMENTCAPACITY_PRICE_[EUR/MW];CH_IMPORT(-)_EXPORT(+)_[MW];DE_DEMAND_[MW];DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DE_IMPORT(-)_EXPORT(+)_[MW];FR_DEMAND_[MW];FR_SETTLEMENTCAPACITY_PRICE_[EUR/MW];FR_IMPORT(-)_EXPORT(+)_[MW];NL_DEMAND_[MW];NL_SETTLEMENTCAPACITY_PRICE_[EUR/MW];NL_IMPORT(-)_EXPORT(+)_[MW];SI_DEMAND_[MW];SI_SETTLEMENTCAPACITY_PRICE_[EUR/MW];SI_IMPORT(-)_EXPORT(+)_[MW];DK_DEMAND_[MW];DK_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DK_IMPORT(-)_EXPORT(+)_[MW]
2020-07-19 18:00:00+00:00;20.16;68.0;20.16;25.0;78.0;74.69;-54.0;65.0;10.0;100.0;573.0;20.16;-33.0;516.0;20.16;34.0;113.0;148.0;-72.0;-;-;-;-;-;-
2020-07-19 22:00:00+00:00;21.0;68.0;21.0;-22.0;78.0;37.41;-54.0;65.0;19.6;100.0;573.0;21.0;-61.0;516.0;21.0;109.0;113.0;143.0;-72.0;-;-;-;-;-;-
2020-07-20 02:00:00+00:00;27.32;68.0;27.32;-14.0;78.0;35.0;-54.0;65.0;16.9;100.0;573.0;27.32;-9.0;516.0;27.32;49.0;113.0;143.0;-72.0;-;-;-;-;-;-
2020-07-20 06:00:00+00:00;24.04;68.0;24.04;18.0;78.0;68.29;-54.0;65.0;8.6;100.0;573.0;24.04;7.0;516.0;24.04;1.0;113.0;143.0;-72.0;-;-;-;-;-;-
2020-07-20 10:00:00+00:00;35.47;68.0;35.47;21.0;78.0;53.56;-54.0;65.0;12.5;100.0;573.0;35.47;17.0;516.0;35.47;-12.0;113.0;143.0;-72.0;-;-;-;-;-;-
2020-07-20 14:00:00+00:00;26.7;68.0;26.7;31.0;78.0;60.62;-54.0;65.0;12.0;100.0;573.0;26.7;-5.0;516.0;26.7;2.0;113.0;143.0;-72.0;-;-;-;-;-;-
2020-07-20 18:00:00+00:00;25.0;68.0;25.0;47.0;78.0;73.04;-54.0;65.0;12.0;100.0;573.0;25.0;-33.0;516.0;25.0;12.0;113.0;143.0;-72.0;-;-;-;-;-;-
2020-07-20 22:00:00+00:00;32.67;68.0;32.67;24.0;78.0;33.67;-54.0;65.0;20.1;100.0;573.0;32.67;24.0;516.0;32.67;-22.0;113.0;146.0;-72.0;-;-;-;-;-;-
2020-07-21 02:00:00+00:00;29.0;68.0;29.0;32.0;78.0;33.69;-54.0;65.0;20.2;100.0;573.0;29.0;-31.0;516.0;29.0;25.0;113.0;152.0;-72.0;-;-;-;-;-;-
2020-07-21 06:00:00+00:00;20.96;68.0;20.96;34.0;78.0;66.05;-54.0;65.0;8.2;97.0;573.0;20.96;-44.0;516.0;20.96;39.0;113.0;143.0;-72.0;-;-;-;-;-;-
2020-07-21 10:00:00+00:00;28.81;68.0;28.81;38.0;78.0;55.99;-54.0;65.0;12.0;102.0;573.0;28.81;-15.0;516.0;28.81;3.0;113.0;157.0;-72.0;-;-;-;-;-;-
2020-07-21 14:00:00+00:00;23.6;68.0;23.6;36.0;78.0;60.42;-54.0;65.0;11.21;102.0;573.0;23.6;-28.0;516.0;23.6;18.0;113.0;159.0;-72.0;-;-;-;-;-;-
2020-07-21 18:00:00+00:00;17.64;68.0;17.64;36.0;78.0;71.09;-54.0;65.0;12.4;100.0;573.0;17.64;-23.0;516.0;17.64;13.0;113.0;154.0;-72.0;-;-;-;-;-;-
2020-07-21 22:00:00+00:00;37.41;68.0;37.41;6.0;78.0;37.41;-49.0;65.0;18.0;100.0;573.0;37.41;50.0;516.0;37.41;-48.0;113.0;130.81;-59.0;-;-;-;-;-;-
2020-07-22 02:00:00+00:00;35.0;68.0;35.0;-4.0;78.0;35.0;-49.0;65.0;19.6;100.0;573.0;35.0;-2.0;516.0;35.0;14.0;113.0;138.84;-59.0;-;-;-;-;-;-
2020-07-22 06:00:00+00:00;18.0;68.0;18.0;-37.0;78.0;63.86;-54.0;65.0;7.5;100.0;573.0;18.0;-10.0;516.0;18.0;73.0;113.0;154.0;-72.0;-;-;-;-;-;-
2020-07-22 10:00:00+00:00;25.0;68.0;25.0;-11.0;78.0;50.9;-54.0;65.0;11.7;100.0;573.0;25.0;-42.0;516.0;25.0;67.0;113.0;113.54;-60.0;-;-;-;-;-;-
2020-07-22 14:00:00+00:00;17.76;68.0;17.76;-38.0;78.0;55.37;-54.0;65.0;10.84;100.0;573.0;17.76;-19.0;516.0;17.76;83.0;113.0;145.0;-72.0;-;-;-;-;-;-
2020-07-22 18:00:00+00:00;15.22;68.0;15.22;-42.0;78.0;70.19;-54.0;65.0;11.6;100.0;573.0;15.22;2.0;516.0;15.22;66.0;113.0;147.0;-72.0;-;-;-;-;-;-
2020-07-22 22:00:00+00:00;24.96;68.0;24.96;25.0;78.0;30.08;-54.0;65.0;24.96;44.0;573.0;24.96;-39.0;516.0;24.96;96.0;113.0;125.0;-72.0;-;-;-;-;-;-
2020-07-23 02:00:00+00:00;25.0;68.0;25.0;26.0;78.0;33.58;-54.0;65.0;25.0;50.0;573.0;25.0;-24.0;516.0;25.0;74.0;113.0;119.0;-72.0;-;-;-;-;-;-
2020-07-23 06:00:00+00:00;19.2;68.0;19.2;35.0;78.0;59.44;-54.0;65.0;19.2;84.0;573.0;19.2;-27.0;516.0;19.2;35.0;113.0;119.0;-72.0;-;-;-;-;-;-
2020-07-23 10:00:00+00:00;31.11;68.0;31.11;33.0;78.0;47.23;-54.0;65.0;31.11;43.0;573.0;31.11;-24.0;516.0;31.11;61.0;113.0;127.98;-59.0;-;-;-;-;-;-
2020-07-23 14:00:00+00:00;20.13;68.0;20.13;27.0;78.0;53.24;-54.0;65.0;20.13;61.0;573.0;20.13;0.0;516.0;20.13;38.0;113.0;130.0;-72.0;-;-;-;-;-;-
2020-07-23 18:00:00+00:00;18.08;68.0;18.08;26.0;78.0;72.66;-54.0;65.0;18.08;70.0;573.0;18.08;-33.0;516.0;18.08;63.0;113.0;147.0;-72.0;-;-;-;-;-;-
2020-07-23 22:00:00+00:00;23.2;68.0;23.2;14.0;78.0;32.91;-54.0;65.0;23.2;97.0;573.0;23.2;-53.0;516.0;23.2;56.0;113.0;118.58;-58.0;-;-;-;-;-;-
2020-07-24 02:00:00+00:00;23.52;68.0;23.52;19.0;78.0;36.91;-54.0;65.0;21.07;101.0;573.0;23.52;-40.0;516.0;23.52;47.0;113.0;140.0;-72.0;-;-;-;-;-;-
2020-07-24 06:00:00+00:00;17.07;68.0;17.07;47.0;78.0;51.51;-54.0;65.0;9.5;100.0;573.0;17.07;-58.0;516.0;17.07;37.0;113.0;156.0;-72.0;-;-;-;-;-;-
2020-07-24 10:00:00+00:00;30.11;68.0;30.11;21.0;78.0;37.82;-54.0;65.0;10.0;100.0;573.0;30.11;-27.0;516.0;30.11;16.0;113.0;93.25;-56.0;-;-;-;-;-;-
2020-07-24 14:00:00+00:00;22.0;68.0;22.0;47.0;78.0;52.9;-54.0;65.0;13.35;100.0;573.0;22.0;-33.0;516.0;22.0;12.0;113.0;121.0;-72.0;-;-;-;-;-;-
2020-07-24 18:00:00+00:00;15.0;68.0;15.0;32.0;78.0;75.96;-54.0;65.0;10.5;99.0;573.0;15.0;-51.0;516.0;15.0;46.0;113.0;159.0;-72.0;-;-;-;-;-;-
2020-07-24 22:00:00+00:00;38.43;-;-;-;78.0;38.43;-49.0;-;-;-;573.0;38.43;-18.0;516.0;38.43;125.0;113.0;150.61;-58.0;-;-;-;-;-;-
2020-07-25 02:00:00+00:00;36.4;-;-;-;78.0;36.4;-49.0;-;-;-;573.0;36.4;-50.0;516.0;27.68;154.0;113.0;124.12;-55.0;-;-;-;-;-;-
2020-07-25 06:00:00+00:00;51.36;-;-;-;78.0;51.36;-49.0;-;-;-;573.0;51.36;-19.0;516.0;51.36;140.0;113.0;141.0;-72.0;-;-;-;-;-;-
2020-07-25 10:00:00+00:00;46.84;-;-;-;78.0;46.84;-54.0;-;-;-;573.0;46.84;18.0;516.0;46.84;94.0;113.0;144.22;-58.0;-;-;-;-;-;-
2020-07-25 14:00:00+00:00;48.92;-;-;-;78.0;49.36;-54.0;-;-;-;573.0;48.92;16.0;516.0;48.92;110.0;113.0;140.0;-72.0;-;-;-;-;-;-
2020-07-25 18:00:00+00:00;27.56;-;-;-;78.0;72.17;-54.0;-;-;-;573.0;27.56;-2.0;516.0;27.56;128.0;113.0;148.0;-72.0;-;-;-;-;-;-
2020-07-25 22:00:00+00:00;31.72;68.0;31.72;16.0;78.0;31.72;-49.0;65.0;31.72;77.0;573.0;31.72;-98.0;516.0;31.72;126.0;113.0;211.0;-72.0;-;-;-;-;-;-
2020-07-26 02:00:00+00:00;32.12;68.0;32.12;16.0;78.0;41.42;-54.0;65.0;32.12;66.0;573.0;32.12;-78.0;516.0;32.12;122.0;113.0;113.0;-72.0;-;-;-;-;-;-
2020-07-26 06:00:00+00:00;26.14;68.0;26.14;16.0;78.0;55.28;-54.0;65.0;26.14;69.0;573.0;26.14;-113.0;516.0;25.44;154.0;113.0;152.0;-72.0;-;-;-;-;-;-
2020-07-26 10:00:00+00:00;29.0;68.0;29.0;16.0;78.0;53.14;-54.0;65.0;29.0;82.0;573.0;29.0;-126.0;516.0;28.88;154.0;113.0;195.0;-72.0;-;-;-;-;-;-
2020-07-26 14:00:00+00:00;30.21;68.0;30.21;16.0;78.0;50.81;-54.0;65.0;30.21;63.0;573.0;30.21;-107.0;516.0;29.8;154.0;113.0;159.0;-72.0;-;-;-;-;-;-
2020-07-26 18:00:00+00:00;14.6;68.0;14.6;31.0;78.0;63.67;-54.0;65.0;10.1;100.0;573.0;14.6;-133.0;516.0;14.6;114.0;113.0;114.71;-58.0;-;-;-;-;-;-
2020-07-26 22:00:00+00:00;27.27;68.0;27.27;29.0;78.0;27.27;-49.0;65.0;12.8;100.0;573.0;27.27;-37.0;516.0;27.27;20.0;113.0;130.15;-63.0;-;-;-;-;-;-
2020-07-27 02:00:00+00:00;25.48;68.0;25.48;29.0;78.0;41.23;-54.0;65.0;14.0;100.0;573.0;25.48;-33.0;516.0;25.48;30.0;113.0;136.0;-72.0;-;-;-;-;-;-
2020-07-27 06:00:00+00:00;25.0;68.0;25.0;95.0;78.0;58.67;-54.0;65.0;11.2;100.0;573.0;25.0;-47.0;516.0;25.0;-22.0;113.0;127.0;-72.0;-;-;-;-;-;-
2020-07-27 10:00:00+00:00;25.0;68.0;25.0;42.0;78.0;48.34;-54.0;65.0;10.0;100.0;573.0;25.0;10.0;516.0;25.0;-40.0;113.0;145.93;-58.0;-;-;-;-;-;-
2020-07-27 14:00:00+00:00;31.0;68.0;31.0;79.0;78.0;48.81;-54.0;65.0;9.0;100.0;573.0;31.0;-27.0;516.0;31.0;-26.0;113.0;126.0;-72.0;-;-;-;-;-;-
2020-07-27 18:00:00+00:00;25.52;68.0;25.52;55.0;78.0;66.98;-54.0;65.0;10.8;100.0;573.0;25.52;-50.0;516.0;25.52;21.0;113.0;130.0;-72.0;-;-;-;-;-;-
2020-07-27 22:00:00+00:00;22.38;68.0;22.38;25.0;78.0;25.73;-54.0;65.0;12.3;100.0;573.0;22.38;-78.0;516.0;22.38;69.0;113.0;155.82;-62.0;-;-;-;-;-;-
2020-07-28 02:00:00+00:00;27.4;68.0;27.4;28.0;78.0;41.31;-54.0;65.0;12.0;100.0;573.0;27.4;-54.0;516.0;27.4;52.0;113.0;129.0;-72.0;-;-;-;-;-;-
2020-07-28 06:00:00+00:00;30.36;68.0;30.36;89.0;78.0;62.39;-54.0;65.0;11.6;100.0;573.0;30.36;-58.0;516.0;30.36;-5.0;113.0;136.0;-72.0;-;-;-;-;-;-
2020-07-28 10:00:00+00:00;38.76;68.0;38.76;36.0;78.0;43.82;-54.0;65.0;9.2;100.0;573.0;38.76;-64.0;516.0;38.76;54.0;113.0;89.42;-72.0;-;-;-;-;-;-
2020-07-28 14:00:00+00:00;27.52;68.0;27.52;81.0;78.0;47.17;-54.0;65.0;8.7;100.0;573.0;27.52;-69.0;516.0;27.52;14.0;113.0;163.0;-72.0;-;-;-;-;-;-
2020-07-28 18:00:00+00:00;23.2;68.0;23.2;100.0;78.0;70.59;-54.0;65.0;13.12;100.0;573.0;23.2;-78.0;516.0;23.2;4.0;113.0;140.0;-72.0;-;-;-;-;-;-
2020-07-28 22:00:00+00:00;36.0;68.0;36.0;32.0;78.0;36.0;-49.0;65.0;18.8;96.0;573.0;36.0;-18.0;516.0;36.0;6.0;113.0;130.0;-66.0;-;-;-;-;-;-
2020-07-29 02:00:00+00:00;27.1;68.0;27.1;31.0;78.0;35.49;-54.0;65.0;16.85;102.0;573.0;27.1;-51.0;516.0;27.1;40.0;113.0;120.0;-66.0;-;-;-;-;-;-
2020-07-29 06:00:00+00:00;33.1;68.0;33.1;39.0;78.0;55.25;-54.0;65.0;11.6;100.0;573.0;33.1;-64.0;516.0;33.1;54.0;113.0;123.0;-75.0;-;-;-;-;-;-
2020-07-29 10:00:00+00:00;38.0;68.0;38.0;40.0;78.0;38.48;-54.0;65.0;10.0;100.0;573.0;38.0;-49.0;516.0;38.0;40.0;113.0;100.0;-77.0;-;-;-;-;-;-
2020-07-29 14:00:00+00:00;32.7;68.0;32.7;76.0;78.0;40.9;-54.0;65.0;10.31;101.0;573.0;32.7;-67.0;516.0;32.7;20.0;113.0;134.0;-75.0;-;-;-;-;-;-
2020-07-29 18:00:00+00:00;18.2;68.0;18.2;35.0;78.0;69.2;-54.0;65.0;15.3;99.0;573.0;18.2;-61.0;516.0;18.2;56.0;113.0;132.0;-75.0;-;-;-;-;-;-
2020-07-29 22:00:00+00:00;30.57;68.0;30.57;21.0;78.0;30.57;-49.0;65.0;24.4;100.0;573.0;30.57;9.0;516.0;30.57;-17.0;113.0;89.31;-61.0;-;-;-;-;-;-
2020-07-30 02:00:00+00:00;21.75;68.0;21.75;10.0;78.0;34.68;-54.0;65.0;21.75;99.0;573.0;21.75;-9.0;516.0;21.75;29.0;113.0;136.0;-75.0;-;-;-;-;-;-
2020-07-30 06:00:00+00:00;23.12;68.0;23.12;60.0;78.0;48.43;-54.0;65.0;22.4;100.0;573.0;23.12;-65.0;516.0;23.12;34.0;113.0;152.0;-75.0;-;-;-;-;-;-
2020-07-30 10:00:00+00:00;20.8;68.0;20.8;37.0;78.0;32.89;-54.0;65.0;17.94;108.0;573.0;20.8;-43.0;516.0;20.8;22.0;113.0;86.65;-62.0;-;-;-;-;-;-
2020-07-30 14:00:00+00:00;23.73;68.0;23.73;25.0;78.0;39.27;-54.0;65.0;23.73;108.0;573.0;23.73;-68.0;516.0;23.73;75.0;113.0;174.0;-76.0;-;-;-;-;-;-
2020-07-30 18:00:00+00:00;15.0;68.0;15.0;-8.0;78.0;73.25;-54.0;65.0;15.0;91.0;573.0;15.0;-22.0;516.0;15.0;68.0;113.0;153.0;-75.0;-;-;-;-;-;-
2020-07-30 22:00:00+00:00;16.44;68.0;16.44;11.0;78.0;29.53;-54.0;65.0;16.11;100.0;573.0;16.44;-38.0;516.0;16.44;42.0;113.0;126.85;-61.0;-;-;-;-;-;-
2020-07-31 02:00:00+00:00;17.12;68.0;17.12;-9.0;78.0;36.18;-54.0;65.0;17.12;75.0;573.0;17.12;7.0;516.0;17.12;56.0;113.0;126.0;-75.0;-;-;-;-;-;-
2020-07-31 06:00:00+00:00;14.96;68.0;14.96;21.0;78.0;50.52;-54.0;65.0;14.96;83.0;573.0;14.96;-52.0;516.0;14.96;77.0;113.0;166.0;-75.0;-;-;-;-;-;-
2020-07-31 10:00:00+00:00;15.92;68.0;15.92;46.0;78.0;44.15;-54.0;65.0;13.83;100.0;573.0;15.92;-65.0;516.0;15.92;35.0;113.0;130.0;-62.0;-;-;-;-;-;-
2020-07-31 14:00:00+00:00;23.16;68.0;23.16;36.0;78.0;43.57;-54.0;65.0;23.16;87.0;573.0;23.16;-18.0;516.0;23.16;25.0;113.0;161.0;-76.0;-;-;-;-;-;-
2020-07-31 18:00:00+00:00;19.47;68.0;19.47;19.0;78.0;79.44;-54.0;65.0;19.47;68.0;573.0;19.47;-17.0;516.0;19.47;59.0;113.0;159.0;-75.0;-;-;-;-;-;-
2020-07-31 22:00:00+00:00;17.82;68.0;17.82;11.0;78.0;31.97;-54.0;65.0;17.82;73.0;573.0;17.82;-64.0;516.0;17.82;98.0;113.0;131.58;-64.0;-;-;-;-;-;-
2020-08-01 02:00:00+00:00;21.4;68.0;21.4;12.0;78.0;35.81;-54.0;65.0;21.4;70.0;573.0;21.4;-31.0;516.0;21.4;78.0;113.0;123.0;-75.0;-;-;-;-;-;-
2020-08-01 06:00:00+00:00;21.52;68.0;21.52;16.0;78.0;48.05;-54.0;65.0;21.52;53.0;573.0;21.52;-47.0;516.0;21.52;93.0;113.0;113.84;-61.0;-;-;-;-;-;-
2020-08-01 10:00:00+00:00;22.06;68.0;22.06;16.0;78.0;41.33;-54.0;65.0;22.06;61.0;573.0;22.06;-31.0;516.0;22.06;69.0;113.0;67.98;-61.0;-;-;-;-;-;-
2020-08-01 14:00:00+00:00;24.53;68.0;24.53;16.0;78.0;46.13;-54.0;65.0;24.53;85.0;573.0;24.53;-73.0;516.0;24.53;101.0;113.0;139.0;-75.0;-;-;-;-;-;-
2020-08-01 18:00:00+00:00;14.81;68.0;14.81;19.0;78.0;82.71;-54.0;65.0;14.81;81.0;573.0;14.81;-55.0;516.0;14.81;84.0;113.0;144.0;-75.0;-;-;-;-;-;-
2020-08-01 22:00:00+00:00;28.2;68.0;28.2;12.0;78.0;28.81;-54.0;65.0;28.2;43.0;573.0;28.2;-14.0;516.0;28.2;81.0;113.0;121.87;-67.0;-;-;-;-;-;-
2020-08-02 02:00:00+00:00;28.68;68.0;28.68;12.0;78.0;28.68;-49.0;65.0;28.68;54.0;573.0;28.68;-12.0;516.0;28.68;62.0;113.0;109.06;-67.0;-;-;-;-;-;-
2020-08-02 06:00:00+00:00;25.32;68.0;25.32;12.0;78.0;39.76;-54.0;65.0;25.32;58.0;573.0;25.32;-14.0;516.0;25.32;65.0;113.0;115.62;-67.0;-;-;-;-;-;-
2020-08-02 10:00:00+00:00;33.39;68.0;33.39;12.0;78.0;34.24;-54.0;65.0;33.39;75.0;573.0;33.39;-33.0;516.0;33.39;67.0;113.0;34.06;-67.0;-;-;-;-;-;-
2020-08-02 14:00:00+00:00;24.7;68.0;24.7;16.0;78.0;43.49;-54.0;65.0;24.7;73.0;573.0;24.7;23.0;516.0;24.7;17.0;113.0;148.0;-75.0;-;-;-;-;-;-
2020-08-02 18:00:00+00:00;13.0;68.0;13.0;17.0;78.0;89.92;-54.0;65.0;13.0;81.0;573.0;13.0;-16.0;516.0;13.0;47.0;113.0;175.0;-75.0;-;-;-;-;-;-
2020-08-02 22:00:00+00:00;19.52;68.0;19.52;20.0;78.0;36.18;-54.0;65.0;19.52;81.0;573.0;19.52;-49.0;516.0;19.52;63.0;113.0;135.7;-61.0;-;-;-;-;-;-
2020-08-03 02:00:00+00:00;23.09;68.0;23.09;17.0;78.0;32.04;-54.0;65.0;23.09;79.0;573.0;23.09;-6.0;516.0;23.09;39.0;113.0;123.0;-75.0;-;-;-;-;-;-
2020-08-03 06:00:00+00:00;14.28;68.0;14.28;16.0;78.0;37.73;-54.0;65.0;14.28;95.0;573.0;14.28;-37.0;516.0;14.28;55.0;113.0;155.0;-75.0;-;-;-;-;-;-
2020-08-03 10:00:00+00:00;14.29;68.0;20.04;26.0;78.0;33.87;-54.0;65.0;14.29;100.0;573.0;20.04;0.0;516.0;20.04;-11.0;113.0;175.82;-61.0;-;-;-;-;-;-
2020-08-03 14:00:00+00:00;19.28;68.0;19.28;-8.0;78.0;54.55;-54.0;65.0;19.28;91.0;573.0;19.28;-23.0;516.0;19.28;69.0;113.0;176.0;-75.0;-;-;-;-;-;-
2020-08-03 18:00:00+00:00;18.3;68.0;18.3;8.0;78.0;98.13;-54.0;65.0;18.3;88.0;573.0;18.3;-21.0;516.0;18.3;54.0;113.0;164.0;-75.0;-;-;-;-;-;-
2020-08-03 22:00:00+00:00;23.0;68.0;23.0;-2.0;78.0;45.23;-54.0;65.0;23.0;79.0;573.0;23.0;47.0;516.0;23.0;-9.0;113.0;139.89;-61.0;-;-;-;-;-;-
2020-08-04 02:00:00+00:00;24.64;68.0;24.64;-26.0;78.0;36.83;-54.0;65.0;24.64;78.0;573.0;24.64;31.0;516.0;24.64;46.0;113.0;121.0;-75.0;-;-;-;-;-;-
2020-08-04 06:00:00+00:00;19.17;68.0;19.17;-23.0;78.0;36.82;-54.0;65.0;15.9;98.0;573.0;19.17;20.0;516.0;19.17;34.0;113.0;141.0;-75.0;-;-;-;-;-;-
2020-08-04 10:00:00+00:00;20.0;68.0;20.0;-7.0;78.0;37.96;-54.0;65.0;20.0;93.0;573.0;20.0;-16.0;516.0;20.0;45.0;113.0;143.44;-61.0;-;-;-;-;-;-
2020-08-04 14:00:00+00:00;22.78;68.0;22.78;-24.0;78.0;67.43;-54.0;65.0;19.2;96.0;573.0;22.78;22.0;516.0;22.78;35.0;113.0;159.0;-75.0;-;-;-;-;-;-
2020-08-04 18:00:00+00:00;18.4;68.0;18.4;-23.0;78.0;112.14;-54.0;65.0;18.4;96.0;573.0;18.4;24.0;516.0;18.4;32.0;113.0;173.0;-75.0;-;-;-;-;-;-
2020-08-04 22:00:00+00:00;24.24;68.0;24.24;-23.0;78.0;37.91;-54.0;65.0;24.24;77.0;573.0;24.24;0.0;516.0;24.24;58.0;113.0;97.5;-58.0;-;-;-;-;-;-
2020-08-05 02:00:00+00:00;34.0;68.0;34.0;-18.0;78.0;37.17;-54.0;65.0;34.0;85.0;573.0;34.0;70.0;516.0;34.0;-8.0;113.0;113.0;-75.0;-;-;-;-;-;-
2020-08-05 06:00:00+00:00;32.66;68.0;32.66;9.0;78.0;41.25;-54.0;65.0;19.88;99.0;573.0;32.66;42.0;516.0;32.66;-21.0;113.0;140.0;-75.0;-;-;-;-;-;-
2020-08-05 10:00:00+00:00;41.0;68.0;41.0;5.0;78.0;41.0;-53.0;65.0;41.0;92.0;573.0;41.0;11.0;516.0;41.0;4.0;113.0;103.75;-59.0;-;-;-;-;-;-
2020-08-05 14:00:00+00:00;36.56;68.0;36.56;9.0;78.0;70.83;-54.0;65.0;24.3;100.0;573.0;36.56;31.0;516.0;36.56;-11.0;113.0;173.0;-75.0;-;-;-;-;-;-
2020-08-05 18:00:00+00:00;30.0;68.0;30.0;-14.0;78.0;107.0;-54.0;65.0;24.4;93.0;573.0;30.0;16.0;516.0;30.0;34.0;113.0;155.0;-75.0;-;-;-;-;-;-
2020-08-05 22:00:00+00:00;25.0;68.0;25.0;-26.0;78.0;38.24;-54.0;65.0;25.0;71.0;573.0;25.0;23.0;516.0;25.0;47.0;113.0;112.68;-61.0;-;-;-;-;-;-
2020-08-06 02:00:00+00:00;28.08;68.0;28.08;-18.0;78.0;35.01;-54.0;65.0;28.08;64.0;573.0;28.08;44.0;516.0;28.08;39.0;113.0;110.0;-75.0;-;-;-;-;-;-
2020-08-06 06:00:00+00:00;27.92;68.0;27.92;25.0;78.0;40.43;-54.0;65.0;17.64;100.0;573.0;27.92;2.0;516.0;27.92;2.0;113.0;180.0;-75.0;-;-;-;-;-;-
2020-08-06 10:00:00+00:00;28.52;68.0;28.52;-9.0;78.0;39.88;-54.0;65.0;28.52;79.0;573.0;28.52;30.0;516.0;28.52;13.0;113.0;103.75;-59.0;-;-;-;-;-;-
2020-08-06 14:00:00+00:00;26.59;68.0;26.59;-26.0;78.0;74.05;-54.0;65.0;26.59;81.0;573.0;26.59;53.0;516.0;26.59;21.0;113.0;137.0;-75.0;-;-;-;-;-;-
2020-08-06 18:00:00+00:00;21.72;68.0;21.72;-31.0;78.0;106.84;-54.0;65.0;21.72;78.0;573.0;21.72;1.0;516.0;21.72;81.0;113.0;150.0;-75.0;-;-;-;-;-;-
2020-08-06 22:00:00+00:00;25.0;68.0;25.0;-22.0;78.0;33.0;-54.0;65.0;25.0;75.0;573.0;25.0;26.0;516.0;25.0;36.0;113.0;113.13;-61.0;-;-;-;-;-;-
2020-08-07 02:00:00+00:00;30.54;68.0;30.54;-13.0;78.0;30.54;-52.0;65.0;30.54;67.0;573.0;30.54;19.0;516.0;30.54;54.0;113.0;120.0;-75.0;-;-;-;-;-;-
2020-08-07 06:00:00+00:00;30.0;68.0;30.0;12.0;78.0;37.11;-54.0;65.0;21.96;100.0;573.0;30.0;-28.0;516.0;30.0;47.0;113.0;140.0;-77.0;-;-;-;-;-;-
2020-08-07 10:00:00+00:00;27.0;68.0;27.0;22.0;78.0;34.27;-54.0;65.0;27.0;64.0;573.0;27.0;20.0;516.0;27.0;10.0;113.0;90.89;-62.0;-;-;-;-;-;-
2020-08-07 14:00:00+00:00;32.4;68.0;32.4;-29.0;78.0;73.97;-54.0;65.0;28.4;100.0;573.0;32.4;-14.0;516.0;32.4;74.0;113.0;162.0;-77.0;-;-;-;-;-;-
2020-08-07 18:00:00+00:00;25.96;68.0;25.96;-25.0;78.0;102.11;-54.0;65.0;25.96;101.0;573.0;25.96;-35.0;516.0;25.96;89.0;113.0;147.0;-75.0;-;-;-;-;-;-
2020-08-07 22:00:00+00:00;24.36;68.0;24.36;-17.0;78.0;31.63;-54.0;65.0;24.36;71.0;573.0;24.36;-9.0;516.0;24.36;70.0;113.0;127.43;-61.0;-;-;-;-;-;-
2020-08-08 02:00:00+00:00;24.88;68.0;24.88;-24.0;78.0;30.15;-54.0;65.0;24.88;82.0;573.0;24.88;-16.0;516.0;24.88;73.0;113.0;105.87;-61.0;-;-;-;-;-;-
2020-08-08 06:00:00+00:00;23.16;68.0;23.16;-13.0;78.0;38.42;-54.0;65.0;23.16;65.0;573.0;23.16;-36.0;516.0;23.16;99.0;113.0;107.27;-61.0;-;-;-;-;-;-
2020-08-08 10:00:00+00:00;28.21;68.0;28.21;-36.0;78.0;37.36;-54.0;65.0;28.21;68.0;573.0;28.21;-10.0;516.0;28.21;94.0;113.0;71.53;-62.0;-;-;-;-;-;-
2020-08-08 14:00:00+00:00;22.5;68.0;22.5;-29.0;78.0;71.3;-54.0;65.0;22.5;68.0;573.0;22.5;61.0;516.0;22.5;29.0;113.0;158.0;-75.0;-;-;-;-;-;-
2020-08-08 18:00:00+00:00;24.21;68.0;24.21;22.0;78.0;101.46;-54.0;65.0;24.21;85.0;573.0;24.21;-4.0;516.0;24.21;26.0;113.0;147.0;-75.0;-;-;-;-;-;-
2020-08-08 22:00:00+00:00;25.22;68.0;25.22;-31.0;78.0;34.78;-54.0;65.0;25.22;59.0;573.0;25.22;6.0;516.0;25.22;80.0;113.0;117.78;-58.0;-;-;-;-;-;-
2020-08-09 02:00:00+00:00;25.4;68.0;25.4;-31.0;78.0;29.62;-54.0;65.0;25.4;39.0;573.0;25.4;16.0;516.0;25.4;102.0;113.0;113.0;-72.0;-;-;-;-;-;-
2020-08-09 06:00:00+00:00;26.2;68.0;26.2;-27.0;78.0;41.25;-54.0;65.0;26.2;33.0;573.0;26.2;16.0;516.0;26.2;104.0;113.0;171.0;-72.0;-;-;-;-;-;-
